,symbol,timestamp,timestamp_sec,price
81,SRTY,2020-05-19T09:34:15.575376,34455.575376,15.305000
82,SRTY,2020-05-19T09:34:18.452786,34458.452786,15.305000
83,SRTY,2020-05-19T09:34:21.311599,34461.311599,15.305000
84,SRTY,2020-05-19T09:34:24.182766,34464.182766,15.305000
85,SRTY,2020-05-19T09:34:27.047814,34467.047814,15.265600
86,SRTY,2020-05-19T09:34:29.914517,34469.914517,15.270000
87,SRTY,2020-05-19T09:34:32.776738,34472.776738,15.270000
88,SRTY,2020-05-19T09:34:35.637863,34475.637863,15.270000
89,SRTY,2020-05-19T09:34:38.546307,34478.546307,15.270000
90,SRTY,2020-05-19T09:34:41.414040,34481.41404,15.270000
91,SRTY,2020-05-19T09:34:44.282555,34484.282555,15.270000
92,SRTY,2020-05-19T09:34:47.157932,34487.157932,15.268000
93,SRTY,2020-05-19T09:34:50.026015,34490.026015,15.268000
94,SRTY,2020-05-19T09:34:52.895373,34492.895373,15.268000
95,SRTY,2020-05-19T09:34:55.763455,34495.763455,15.268000
96,SRTY,2020-05-19T09:34:58.647100,34498.6471,15.268000
97,SRTY,2020-05-19T09:35:01.515157,34501.515157,15.268000
98,SRTY,2020-05-19T09:35:04.381864,34504.381864,15.268000
99,SRTY,2020-05-19T09:35:07.244053,34507.244053,15.268000
100,SRTY,2020-05-19T09:35:10.116572,34510.116572,15.268000
101,SRTY,2020-05-19T09:35:12.980338,34512.980338,15.268000
102,SRTY,2020-05-19T09:35:15.865038,34515.865038,15.268000
103,SRTY,2020-05-19T09:35:18.728199,34518.728199,15.250000
104,SRTY,2020-05-19T09:35:21.617978,34521.617978,15.259900
105,SRTY,2020-05-19T09:35:24.486140,34524.48614,15.240000
106,SRTY,2020-05-19T09:35:27.370854,34527.370854,15.240000
107,SRTY,2020-05-19T09:35:30.244756,34530.244756,15.240000
108,SRTY,2020-05-19T09:35:33.107139,34533.107139,15.240000
109,SRTY,2020-05-19T09:35:35.978786,34535.978786,15.245000
110,SRTY,2020-05-19T09:35:38.843587,34538.843587,15.245000
111,SRTY,2020-05-19T09:35:41.711414,34541.711414,15.245000
112,SRTY,2020-05-19T09:35:44.566898,34544.566898,15.245000
113,SRTY,2020-05-19T09:35:47.449056,34547.449056,15.290000
114,SRTY,2020-05-19T09:35:50.315855,34550.315855,15.290000
115,SRTY,2020-05-19T09:35:53.183049,34553.183049,15.290000
116,SRTY,2020-05-19T09:35:56.068608,34556.068608,15.290000
117,SRTY,2020-05-19T09:35:58.930227,34558.930227,15.290000
118,SRTY,2020-05-19T09:36:01.795290,34561.79529,15.290000
119,SRTY,2020-05-19T09:36:04.657934,34564.657934,15.290000
120,SRTY,2020-05-19T09:36:07.516556,34567.516556,15.290000
121,SRTY,2020-05-19T09:36:10.375861,34570.375861,15.290000
122,SRTY,2020-05-19T09:36:13.243997,34573.243997,15.290000
123,SRTY,2020-05-19T09:36:16.102716,34576.102716,15.290000
124,SRTY,2020-05-19T09:36:18.988510,34578.98851,15.290000
125,SRTY,2020-05-19T09:36:21.864530,34581.86453,15.290000
126,SRTY,2020-05-19T09:36:24.723884,34584.723884,15.290000
127,SRTY,2020-05-19T09:36:27.584018,34587.584018,15.290000
128,SRTY,2020-05-19T09:36:30.452598,34590.452598,15.290000
129,SRTY,2020-05-19T09:36:33.354464,34593.354464,15.276600
130,SRTY,2020-05-19T09:36:36.219910,34596.21991,15.276600
131,SRTY,2020-05-19T09:36:39.090342,34599.090342,15.276600
132,SRTY,2020-05-19T09:36:41.958514,34601.958514,15.276600
133,SRTY,2020-05-19T09:36:44.817263,34604.817263,15.276600
134,SRTY,2020-05-19T09:36:47.684907,34607.684907,15.276600
135,SRTY,2020-05-19T09:36:50.552132,34610.552132,15.276600
136,SRTY,2020-05-19T09:36:53.420292,34613.420292,15.276600
137,SRTY,2020-05-19T09:36:56.285302,34616.285302,15.275000
138,SRTY,2020-05-19T09:36:59.167127,34619.167127,15.260000
139,SRTY,2020-05-19T09:37:02.034724,34622.034724,15.260000
140,SRTY,2020-05-19T09:37:04.909189,34624.909189,15.280000
141,SRTY,2020-05-19T09:37:07.771461,34627.771461,15.280000
142,SRTY,2020-05-19T09:37:10.638538,34630.638538,15.280000
143,SRTY,2020-05-19T09:37:13.499439,34633.499439,15.280000
144,SRTY,2020-05-19T09:37:16.367935,34636.367935,15.280000
145,SRTY,2020-05-19T09:37:19.235039,34639.235039,15.280000
146,SRTY,2020-05-19T09:37:22.111585,34642.111585,15.280000
147,SRTY,2020-05-19T09:37:24.980202,34644.980202,15.280000
148,SRTY,2020-05-19T09:37:27.838798,34647.838798,15.310000
149,SRTY,2020-05-19T09:37:30.704936,34650.704936,15.310000
150,SRTY,2020-05-19T09:37:33.675288,34653.675288,15.320000
151,SRTY,2020-05-19T09:37:36.536274,34656.536274,15.320000
152,SRTY,2020-05-19T09:37:39.404058,34659.404058,15.320000
153,SRTY,2020-05-19T09:37:42.273592,34662.273592,15.320000
154,SRTY,2020-05-19T09:37:45.140169,34665.140169,15.320000
155,SRTY,2020-05-19T09:37:48.008410,34668.00841,15.370000
156,SRTY,2020-05-19T09:37:50.874382,34670.874382,15.370000
157,SRTY,2020-05-19T09:37:53.745928,34673.745928,15.370000
158,SRTY,2020-05-19T09:37:56.613864,34676.613864,15.370000
159,SRTY,2020-05-19T09:37:59.478987,34679.478987,15.340000
160,SRTY,2020-05-19T09:38:02.349036,34682.349036,15.340000
161,SRTY,2020-05-19T09:38:05.210708,34685.210708,15.340000
162,SRTY,2020-05-19T09:38:08.153989,34688.153989,15.340000
163,SRTY,2020-05-19T09:38:11.021185,34691.021185,15.340000
164,SRTY,2020-05-19T09:38:13.882384,34693.882384,15.340000
165,SRTY,2020-05-19T09:38:16.741099,34696.741099,15.340000
166,SRTY,2020-05-19T09:38:19.600655,34699.600655,15.340000
167,SRTY,2020-05-19T09:38:22.463994,34702.463994,15.340000
168,SRTY,2020-05-19T09:38:25.330188,34705.330188,15.340000
169,SRTY,2020-05-19T09:38:28.193825,34708.193825,15.335000
170,SRTY,2020-05-19T09:38:31.062160,34711.06216,15.335000
171,SRTY,2020-05-19T09:38:33.964968,34713.964968,15.335000
172,SRTY,2020-05-19T09:38:36.833045,34716.833045,15.335000
173,SRTY,2020-05-19T09:38:39.725098,34719.725098,15.340100
174,SRTY,2020-05-19T09:38:42.587948,34722.587948,15.340100
175,SRTY,2020-05-19T09:38:45.461170,34725.46117,15.340100
176,SRTY,2020-05-19T09:38:48.329462,34728.329462,15.330000
177,SRTY,2020-05-19T09:38:51.190263,34731.190263,15.330000
178,SRTY,2020-05-19T09:38:54.061266,34734.061266,15.330000
179,SRTY,2020-05-19T09:38:56.926453,34736.926453,15.320000
180,SRTY,2020-05-19T09:38:59.788841,34739.788841,15.320000
181,SRTY,2020-05-19T09:39:02.646103,34742.646103,15.319900
182,SRTY,2020-05-19T09:39:05.522694,34745.522694,15.319900
183,SRTY,2020-05-19T09:39:08.396736,34748.396736,15.299900
184,SRTY,2020-05-19T09:39:11.267103,34751.267103,15.299900
185,SRTY,2020-05-19T09:39:14.138149,34754.138149,15.299900
186,SRTY,2020-05-19T09:39:16.998829,34756.998829,15.299900
187,SRTY,2020-05-19T09:39:19.904746,34759.904746,15.299900
188,SRTY,2020-05-19T09:39:22.772846,34762.772846,15.290000
189,SRTY,2020-05-19T09:39:25.639222,34765.639222,15.295000
190,SRTY,2020-05-19T09:39:28.502938,34768.502938,15.295000
191,SRTY,2020-05-19T09:39:31.367804,34771.367804,15.295000
192,SRTY,2020-05-19T09:39:34.237191,34774.237191,15.295000
193,SRTY,2020-05-19T09:39:37.105203,34777.105203,15.320000
194,SRTY,2020-05-19T09:39:39.972951,34779.972951,15.320000
195,SRTY,2020-05-19T09:39:42.849689,34782.849689,15.320000
196,SRTY,2020-05-19T09:39:45.883499,34785.883499,15.320000
197,SRTY,2020-05-19T09:39:48.743263,34788.743263,15.320000
198,SRTY,2020-05-19T09:39:51.603203,34791.603203,15.320000
199,SRTY,2020-05-19T09:39:54.472190,34794.47219,15.320000
200,SRTY,2020-05-19T09:39:57.366858,34797.366858,15.320000
201,SRTY,2020-05-19T09:40:00.247663,34800.247663,15.320000
202,SRTY,2020-05-19T09:40:03.126534,34803.126534,15.370000
203,SRTY,2020-05-19T09:40:05.994333,34805.994333,15.390000
204,SRTY,2020-05-19T09:40:08.870106,34808.870106,15.390000
205,SRTY,2020-05-19T09:40:11.724273,34811.724273,15.415000
206,SRTY,2020-05-19T09:40:14.608607,34814.608607,15.415000
207,SRTY,2020-05-19T09:40:17.489497,34817.489497,15.415000
208,SRTY,2020-05-19T09:40:20.351666,34820.351666,15.450000
209,SRTY,2020-05-19T09:40:23.220011,34823.220011,15.450000
210,SRTY,2020-05-19T09:40:26.084863,34826.084863,15.450000
211,SRTY,2020-05-19T09:40:29.180317,34829.180317,15.450000
212,SRTY,2020-05-19T09:40:32.047150,34832.04715,15.450000
213,SRTY,2020-05-19T09:40:34.909112,34834.909112,15.450000
214,SRTY,2020-05-19T09:40:37.777329,34837.777329,15.419900
215,SRTY,2020-05-19T09:40:40.652731,34840.652731,15.419900
216,SRTY,2020-05-19T09:40:43.520840,34843.52084,15.419900
217,SRTY,2020-05-19T09:40:46.381450,34846.38145,15.410000
218,SRTY,2020-05-19T09:40:49.256235,34849.256235,15.420000
219,SRTY,2020-05-19T09:40:52.117897,34852.117897,15.420000
220,SRTY,2020-05-19T09:40:54.983083,34854.983083,15.420000
221,SRTY,2020-05-19T09:40:57.854020,34857.85402,15.420000
222,SRTY,2020-05-19T09:41:00.722242,34860.722242,15.420000
223,SRTY,2020-05-19T09:41:03.625619,34863.625619,15.395000
224,SRTY,2020-05-19T09:41:06.492140,34866.49214,15.395000
225,SRTY,2020-05-19T09:41:09.353879,34869.353879,15.395000
226,SRTY,2020-05-19T09:41:12.221334,34872.221334,15.435000
227,SRTY,2020-05-19T09:41:15.082421,34875.082421,15.430000
228,SRTY,2020-05-19T09:41:17.945935,34877.945935,15.430000
229,SRTY,2020-05-19T09:41:20.807249,34880.807249,15.430000
230,SRTY,2020-05-19T09:41:23.679188,34883.679188,15.458000
231,SRTY,2020-05-19T09:41:26.542515,34886.542515,15.458000
232,SRTY,2020-05-19T09:41:29.406784,34889.406784,15.458000
233,SRTY,2020-05-19T09:41:32.288136,34892.288136,15.445000
234,SRTY,2020-05-19T09:41:35.189594,34895.189594,15.445000
235,SRTY,2020-05-19T09:41:38.059356,34898.059356,15.445000
236,SRTY,2020-05-19T09:41:40.918885,34900.918885,15.445000
237,SRTY,2020-05-19T09:41:43.801058,34903.801058,15.473500
238,SRTY,2020-05-19T09:41:46.664130,34906.66413,15.473500
239,SRTY,2020-05-19T09:41:49.529857,34909.529857,15.473500
240,SRTY,2020-05-19T09:41:52.403805,34912.403805,15.473500
241,SRTY,2020-05-19T09:41:55.266389,34915.266389,15.490000
242,SRTY,2020-05-19T09:41:58.125129,34918.125129,15.490000
243,SRTY,2020-05-19T09:42:01.010563,34921.010563,15.490000
244,SRTY,2020-05-19T09:42:03.894366,34923.894366,15.450100
245,SRTY,2020-05-19T09:42:06.764942,34926.764942,15.450100
246,SRTY,2020-05-19T09:42:09.649403,34929.649403,15.450100
247,SRTY,2020-05-19T09:42:12.514751,34932.514751,15.450100
248,SRTY,2020-05-19T09:42:15.381122,34935.381122,15.450100
249,SRTY,2020-05-19T09:42:18.260594,34938.260594,15.450100
250,SRTY,2020-05-19T09:42:21.128275,34941.128275,15.450100
251,SRTY,2020-05-19T09:42:23.987989,34943.987989,15.450100
252,SRTY,2020-05-19T09:42:26.848916,34946.848916,15.450100
253,SRTY,2020-05-19T09:42:29.710101,34949.710101,15.450100
254,SRTY,2020-05-19T09:42:32.585205,34952.585205,15.475000
255,SRTY,2020-05-19T09:42:35.469952,34955.469952,15.475000
256,SRTY,2020-05-19T09:42:38.330616,34958.330616,15.475000
257,SRTY,2020-05-19T09:42:41.195115,34961.195115,15.475000
258,SRTY,2020-05-19T09:42:44.063350,34964.06335,15.470000
259,SRTY,2020-05-19T09:42:46.934083,34966.934083,15.470000
260,SRTY,2020-05-19T09:42:49.792854,34969.792854,15.470000
261,SRTY,2020-05-19T09:42:52.654672,34972.654672,15.470000
262,SRTY,2020-05-19T09:42:55.514663,34975.514663,15.480100
263,SRTY,2020-05-19T09:42:58.382511,34978.382511,15.480100
264,SRTY,2020-05-19T09:43:01.248529,34981.248529,15.480100
265,SRTY,2020-05-19T09:43:04.125092,34984.125092,15.480100
266,SRTY,2020-05-19T09:43:07.002497,34987.002497,15.480100
267,SRTY,2020-05-19T09:43:09.871638,34989.871638,15.500000
268,SRTY,2020-05-19T09:43:12.762776,34992.762776,15.500000
269,SRTY,2020-05-19T09:43:15.630662,34995.630662,15.500000
270,SRTY,2020-05-19T09:43:18.517986,34998.517986,15.500000
271,SRTY,2020-05-19T09:43:21.398028,35001.398028,15.500000
272,SRTY,2020-05-19T09:43:24.274155,35004.274155,15.500000
273,SRTY,2020-05-19T09:43:27.146763,35007.146763,15.500000
274,SRTY,2020-05-19T09:43:30.013040,35010.01304,15.500000
275,SRTY,2020-05-19T09:43:32.883207,35012.883207,15.500000
276,SRTY,2020-05-19T09:43:35.749764,35015.749764,15.500000
277,SRTY,2020-05-19T09:43:38.612358,35018.612358,15.480000
278,SRTY,2020-05-19T09:43:41.479024,35021.479024,15.480000
279,SRTY,2020-05-19T09:43:44.357631,35024.357631,15.480000
280,SRTY,2020-05-19T09:43:47.223828,35027.223828,15.491000
281,SRTY,2020-05-19T09:43:50.090237,35030.090237,15.491000
282,SRTY,2020-05-19T09:43:52.965426,35032.965426,15.491000
283,SRTY,2020-05-19T09:43:55.831299,35035.831299,15.491000
284,SRTY,2020-05-19T09:43:58.712909,35038.712909,15.491000
285,SRTY,2020-05-19T09:44:01.587305,35041.587305,15.491000
286,SRTY,2020-05-19T09:44:04.482657,35044.482657,15.491000
287,SRTY,2020-05-19T09:44:07.356946,35047.356946,15.491000
