timestamp_sec,symbol,timestamp,price
31263.745569,SRTY,2020-05-20T08:41:03.745569,14.989
31266.897031,SRTY,2020-05-20T08:41:06.897031,14.989
31269.760114,SRTY,2020-05-20T08:41:09.760114,14.99
31272.621782,SRTY,2020-05-20T08:41:12.621782,14.975
31275.488011,SRTY,2020-05-20T08:41:15.488011,14.9818
31278.353208,SRTY,2020-05-20T08:41:18.353208,15.01
31281.225688,SRTY,2020-05-20T08:41:21.225688,15.01
31284.088717,SRTY,2020-05-20T08:41:24.088717,14.9889
31287.088717,SRTY,2020-05-20T08:41:27.088717,14.9889
31289.989097,SRTY,2020-05-20T08:41:29.989097,14.9889
31292.853447,SRTY,2020-05-20T08:41:32.853447,14.9889
31295.811058,SRTY,2020-05-20T08:41:35.811058,14.9662
31298.689241000004,SRTY,2020-05-20T08:41:38.689241,14.9714
31301.568776,SRTY,2020-05-20T08:41:41.568776,14.965
31304.428478,SRTY,2020-05-20T08:41:44.428478,14.965
31307.295678,SRTY,2020-05-20T08:41:47.295678,14.96
31310.161076,SRTY,2020-05-20T08:41:50.161076,14.955
31313.026666,SRTY,2020-05-20T08:41:53.026666,14.96
31315.936982,SRTY,2020-05-20T08:41:55.936982,14.96
31318.801877,SRTY,2020-05-20T08:41:58.801877,14.96
31321.665621,SRTY,2020-05-20T08:42:01.665621,14.96
31324.548348,SRTY,2020-05-20T08:42:04.548348,14.96
31327.416141,SRTY,2020-05-20T08:42:07.416141,14.96
31330.283496,SRTY,2020-05-20T08:42:10.283496,14.9793
31333.162302,SRTY,2020-05-20T08:42:13.162302,14.9793
31336.031117,SRTY,2020-05-20T08:42:16.031117,14.95
31338.898748000003,SRTY,2020-05-20T08:42:18.898748,14.9491
31341.766371,SRTY,2020-05-20T08:42:21.766371,14.945
31344.639757,SRTY,2020-05-20T08:42:24.639757,14.945
31347.520201,SRTY,2020-05-20T08:42:27.520201,14.945
31350.394339,SRTY,2020-05-20T08:42:30.394339,14.945
31353.314506,SRTY,2020-05-20T08:42:33.314506,14.915
31356.176914,SRTY,2020-05-20T08:42:36.176914,14.9099
31359.041971,SRTY,2020-05-20T08:42:39.041971,14.92
31361.916425,SRTY,2020-05-20T08:42:41.916425,14.92
31364.77379,SRTY,2020-05-20T08:42:44.773790,14.88
31367.64479,SRTY,2020-05-20T08:42:47.644790,14.899000000000001
31370.547655,SRTY,2020-05-20T08:42:50.547655,14.899000000000001
31373.414780000014,SRTY,2020-05-20T08:42:53.414780,14.88
31376.295489,SRTY,2020-05-20T08:42:56.295489,14.87
31379.160495,SRTY,2020-05-20T08:42:59.160495,14.8604
31382.025832,SRTY,2020-05-20T08:43:02.025832,14.8831
31384.91187,SRTY,2020-05-20T08:43:04.911870,14.87
31387.778505,SRTY,2020-05-20T08:43:07.778505,14.87
31390.644302,SRTY,2020-05-20T08:43:10.644302,14.87
31393.511808,SRTY,2020-05-20T08:43:13.511808,14.868
31396.379363,SRTY,2020-05-20T08:43:16.379363,14.868
31399.247208,SRTY,2020-05-20T08:43:19.247208,14.8799
31402.114935,SRTY,2020-05-20T08:43:22.114935,14.8799
31404.982417000014,SRTY,2020-05-20T08:43:24.982417,14.8799
31407.848111000014,SRTY,2020-05-20T08:43:27.848111,14.86
31410.722229000014,SRTY,2020-05-20T08:43:30.722229,14.85
31413.610281,SRTY,2020-05-20T08:43:33.610281,14.8605
31416.475483,SRTY,2020-05-20T08:43:36.475483,14.8605
31419.377859,SRTY,2020-05-20T08:43:39.377859,14.8605
31422.248079,SRTY,2020-05-20T08:43:42.248079,14.91
31425.137325,SRTY,2020-05-20T08:43:45.137325,14.925
31428.016596,SRTY,2020-05-20T08:43:48.016596,14.927999999999999
31430.884101,SRTY,2020-05-20T08:43:50.884101,14.915
31433.751495,SRTY,2020-05-20T08:43:53.751495,14.915
31436.618112,SRTY,2020-05-20T08:43:56.618112,14.91
31439.51044,SRTY,2020-05-20T08:43:59.510440,14.91
31442.377627,SRTY,2020-05-20T08:44:02.377627,14.91
31445.238873,SRTY,2020-05-20T08:44:05.238873,14.91
31448.108434,SRTY,2020-05-20T08:44:08.108434,14.92
31450.974829000013,SRTY,2020-05-20T08:44:10.974829,14.9366
31453.842857,SRTY,2020-05-20T08:44:13.842857,14.9366
31456.719692,SRTY,2020-05-20T08:44:16.719692,14.9366
31459.622198,SRTY,2020-05-20T08:44:19.622198,14.925
31462.489501,SRTY,2020-05-20T08:44:22.489501,14.93
31465.35398,SRTY,2020-05-20T08:44:25.353980,14.95
31468.232718,SRTY,2020-05-20T08:44:28.232718,14.949000000000002
31471.120598,SRTY,2020-05-20T08:44:31.120598,14.94
31473.991734,SRTY,2020-05-20T08:44:33.991734,14.93
31476.859393,SRTY,2020-05-20T08:44:36.859393,14.93
31479.727052,SRTY,2020-05-20T08:44:39.727052,14.935
31482.595436000003,SRTY,2020-05-20T08:44:42.595436,14.935
31485.465032,SRTY,2020-05-20T08:44:45.465032,14.945
31488.358222000013,SRTY,2020-05-20T08:44:48.358222,14.94
31491.220987,SRTY,2020-05-20T08:44:51.220987,14.94
31494.08379,SRTY,2020-05-20T08:44:54.083790,14.94
31496.946261,SRTY,2020-05-20T08:44:56.946261,14.9599
31499.826137,SRTY,2020-05-20T08:44:59.826137,14.945
31502.692999000014,SRTY,2020-05-20T08:45:02.692999,14.945
31505.588224,SRTY,2020-05-20T08:45:05.588224,14.96
31508.467548,SRTY,2020-05-20T08:45:08.467548,14.96
31511.34072,SRTY,2020-05-20T08:45:11.340720,14.96
31514.207356,SRTY,2020-05-20T08:45:14.207356,14.9863
31517.093834,SRTY,2020-05-20T08:45:17.093834,15.0
31519.955484,SRTY,2020-05-20T08:45:19.955484,14.98
31522.817533,SRTY,2020-05-20T08:45:22.817533,14.98
31525.683257,SRTY,2020-05-20T08:45:25.683257,14.96
31528.555558,SRTY,2020-05-20T08:45:28.555558,14.96
31531.421303,SRTY,2020-05-20T08:45:31.421303,14.96
31534.358523000014,SRTY,2020-05-20T08:45:34.358523,14.959000000000001
31537.232741000003,SRTY,2020-05-20T08:45:37.232741,14.959000000000001
31540.098722,SRTY,2020-05-20T08:45:40.098722,14.95
31543.01109,SRTY,2020-05-20T08:45:43.011090,14.95
31545.880045,SRTY,2020-05-20T08:45:45.880045,14.95
31548.746049,SRTY,2020-05-20T08:45:48.746049,14.95
31551.687741,SRTY,2020-05-20T08:45:51.687741,14.95
31554.55296600001,SRTY,2020-05-20T08:45:54.552966,14.95
31557.418551,SRTY,2020-05-20T08:45:57.418551,14.95
31560.29992400001,SRTY,2020-05-20T08:46:00.299924,14.989
31563.167564,SRTY,2020-05-20T08:46:03.167564,14.99
31566.032970999997,SRTY,2020-05-20T08:46:06.032971,14.99
31568.89862,SRTY,2020-05-20T08:46:08.898620,14.9899
31571.766788,SRTY,2020-05-20T08:46:11.766788,14.97
31574.684572000002,SRTY,2020-05-20T08:46:14.684572,14.98
31577.550847000002,SRTY,2020-05-20T08:46:17.550847,14.972
31580.41886,SRTY,2020-05-20T08:46:20.418860,14.968
31583.293091000003,SRTY,2020-05-20T08:46:23.293091,14.95
31586.157067,SRTY,2020-05-20T08:46:26.157067,14.95
31589.023858999997,SRTY,2020-05-20T08:46:29.023859,14.93
31591.890893,SRTY,2020-05-20T08:46:31.890893,14.945
31594.765987,SRTY,2020-05-20T08:46:34.765987,14.945
31597.633327999996,SRTY,2020-05-20T08:46:37.633328,14.945
31600.495076,SRTY,2020-05-20T08:46:40.495076,14.945
31603.384308999997,SRTY,2020-05-20T08:46:43.384309,14.945
31606.280919,SRTY,2020-05-20T08:46:46.280919,14.945
31609.148989999998,SRTY,2020-05-20T08:46:49.148990,14.93
31612.010581,SRTY,2020-05-20T08:46:52.010581,14.93
31614.885511,SRTY,2020-05-20T08:46:54.885511,14.925999999999998
31617.757588,SRTY,2020-05-20T08:46:57.757588,14.925999999999998
31620.625173,SRTY,2020-05-20T08:47:00.625173,14.92
31623.53926,SRTY,2020-05-20T08:47:03.539260,14.905
31626.407091,SRTY,2020-05-20T08:47:06.407091,14.91
31629.27509,SRTY,2020-05-20T08:47:09.275090,14.91
31632.14311,SRTY,2020-05-20T08:47:12.143110,14.91
31635.013356,SRTY,2020-05-20T08:47:15.013356,14.913
31637.889045999997,SRTY,2020-05-20T08:47:17.889046,14.9
31640.791358,SRTY,2020-05-20T08:47:20.791358,14.9
31643.670656000002,SRTY,2020-05-20T08:47:23.670656,14.9
31646.536767,SRTY,2020-05-20T08:47:26.536767,14.9
31649.405960000004,SRTY,2020-05-20T08:47:29.405960,14.89
31652.273557999997,SRTY,2020-05-20T08:47:32.273558,14.89
31655.137566,SRTY,2020-05-20T08:47:35.137566,14.89
31658.006804,SRTY,2020-05-20T08:47:38.006804,14.87
31660.900106,SRTY,2020-05-20T08:47:40.900106,14.86
31663.779025,SRTY,2020-05-20T08:47:43.779025,14.87
31666.653276999998,SRTY,2020-05-20T08:47:46.653277,14.875
31669.512975999998,SRTY,2020-05-20T08:47:49.512976,14.87
31672.393629000002,SRTY,2020-05-20T08:47:52.393629,14.86
31675.264862,SRTY,2020-05-20T08:47:55.264862,14.87
31678.140475,SRTY,2020-05-20T08:47:58.140475,14.87
31681.008349,SRTY,2020-05-20T08:48:01.008349,14.86
31683.935266000004,SRTY,2020-05-20T08:48:03.935266,14.85
31686.79889,SRTY,2020-05-20T08:48:06.798890,14.845
31689.669214999998,SRTY,2020-05-20T08:48:09.669215,14.858
31692.539772000004,SRTY,2020-05-20T08:48:12.539772,14.858
31695.427792000002,SRTY,2020-05-20T08:48:15.427792,14.858
31698.295323000002,SRTY,2020-05-20T08:48:18.295323,14.8599
31701.163217,SRTY,2020-05-20T08:48:21.163217,14.8599
31704.031466000004,SRTY,2020-05-20T08:48:24.031466,14.87
31706.909561,SRTY,2020-05-20T08:48:26.909561,14.865
31709.777657,SRTY,2020-05-20T08:48:29.777657,14.8628
31712.678820999998,SRTY,2020-05-20T08:48:32.678821,14.87
31715.582211,SRTY,2020-05-20T08:48:35.582211,14.87
31718.457135000004,SRTY,2020-05-20T08:48:38.457135,14.85
31721.321638999998,SRTY,2020-05-20T08:48:41.321639,14.84
31724.185555,SRTY,2020-05-20T08:48:44.185555,14.84
31727.1566,SRTY,2020-05-20T08:48:47.156600,14.845
31730.036818,SRTY,2020-05-20T08:48:50.036818,14.84
31732.904473000002,SRTY,2020-05-20T08:48:52.904473,14.8564
31735.772266000004,SRTY,2020-05-20T08:48:55.772266,14.865
31738.636075,SRTY,2020-05-20T08:48:58.636075,14.865
31741.507438,SRTY,2020-05-20T08:49:01.507438,14.86
31744.365168,SRTY,2020-05-20T08:49:04.365168,14.85
31747.277560000002,SRTY,2020-05-20T08:49:07.277560,14.85
31750.145308,SRTY,2020-05-20T08:49:10.145308,14.845
31753.022175,SRTY,2020-05-20T08:49:13.022175,14.87
31755.902388,SRTY,2020-05-20T08:49:15.902388,14.88
31758.783713999997,SRTY,2020-05-20T08:49:18.783714,14.88
31761.650732,SRTY,2020-05-20T08:49:21.650732,14.88
31764.521707,SRTY,2020-05-20T08:49:24.521707,14.88
31767.397886000002,SRTY,2020-05-20T08:49:27.397886,14.84
31770.26921100001,SRTY,2020-05-20T08:49:30.269211,14.84
31773.156131,SRTY,2020-05-20T08:49:33.156131,14.8293
31776.035327999998,SRTY,2020-05-20T08:49:36.035328,14.82
31778.91173,SRTY,2020-05-20T08:49:38.911730,14.83
31781.955316000003,SRTY,2020-05-20T08:49:41.955316,14.83
31784.824142,SRTY,2020-05-20T08:49:44.824142,14.84
31787.819492000002,SRTY,2020-05-20T08:49:47.819492,14.8299
31790.687201,SRTY,2020-05-20T08:49:50.687201,14.8258
31793.552102999998,SRTY,2020-05-20T08:49:53.552103,14.8258
31796.422361,SRTY,2020-05-20T08:49:56.422361,14.8258
31799.324759,SRTY,2020-05-20T08:49:59.324759,14.825
31802.208417,SRTY,2020-05-20T08:50:02.208417,14.82
31805.071775,SRTY,2020-05-20T08:50:05.071775,14.802
31807.939487,SRTY,2020-05-20T08:50:07.939487,14.785
31810.812464,SRTY,2020-05-20T08:50:10.812464,14.78
31813.686482999998,SRTY,2020-05-20T08:50:13.686483,14.8
31816.553294,SRTY,2020-05-20T08:50:16.553294,14.7883
31819.41418,SRTY,2020-05-20T08:50:19.414180,14.785
31822.287722000005,SRTY,2020-05-20T08:50:22.287722,14.77
31825.156911000002,SRTY,2020-05-20T08:50:25.156911,14.77
31828.024751,SRTY,2020-05-20T08:50:28.024751,14.77
31830.893432,SRTY,2020-05-20T08:50:30.893432,14.76
31833.769432999998,SRTY,2020-05-20T08:50:33.769433,14.7699
31836.650770999997,SRTY,2020-05-20T08:50:36.650771,14.7591
31839.533135,SRTY,2020-05-20T08:50:39.533135,14.7687
31842.397715,SRTY,2020-05-20T08:50:42.397715,14.76
31845.276578,SRTY,2020-05-20T08:50:45.276578,14.76
31848.140786,SRTY,2020-05-20T08:50:48.140786,14.76
31851.012308,SRTY,2020-05-20T08:50:51.012308,14.7658
31853.880439,SRTY,2020-05-20T08:50:53.880439,14.765
31856.746251,SRTY,2020-05-20T08:50:56.746251,14.7699
31859.615317000003,SRTY,2020-05-20T08:50:59.615317,14.7699
31862.504843,SRTY,2020-05-20T08:51:02.504843,14.77
31865.547877,SRTY,2020-05-20T08:51:05.547877,14.7877
31868.415524,SRTY,2020-05-20T08:51:08.415524,14.7701
31871.28319,SRTY,2020-05-20T08:51:11.283190,14.785
31874.156555,SRTY,2020-05-20T08:51:14.156555,14.7799
31877.025971,SRTY,2020-05-20T08:51:17.025971,14.77
31879.911652,SRTY,2020-05-20T08:51:19.911652,14.78
31882.784773000014,SRTY,2020-05-20T08:51:22.784773,14.785
31885.648607,SRTY,2020-05-20T08:51:25.648607,14.7699
31888.513273,SRTY,2020-05-20T08:51:28.513273,14.78
31891.391410000004,SRTY,2020-05-20T08:51:31.391410,14.78
31894.259238,SRTY,2020-05-20T08:51:34.259238,14.765
31897.284064,SRTY,2020-05-20T08:51:37.284064,14.765
31900.152116,SRTY,2020-05-20T08:51:40.152116,14.765
31903.020075,SRTY,2020-05-20T08:51:43.020075,14.77
31905.891257,SRTY,2020-05-20T08:51:45.891257,14.77
31908.760721,SRTY,2020-05-20T08:51:48.760721,14.77
31911.627717000014,SRTY,2020-05-20T08:51:51.627717,14.77
31914.492123000004,SRTY,2020-05-20T08:51:54.492123,14.775
31917.395203,SRTY,2020-05-20T08:51:57.395203,14.7642
31920.26424,SRTY,2020-05-20T08:52:00.264240,14.789000000000001
31923.146278,SRTY,2020-05-20T08:52:03.146278,14.789000000000001
31926.012403,SRTY,2020-05-20T08:52:06.012403,14.777000000000001
31928.883307,SRTY,2020-05-20T08:52:08.883307,14.78
31931.74755,SRTY,2020-05-20T08:52:11.747550,14.7801
31934.615153,SRTY,2020-05-20T08:52:14.615153,14.7899
31937.505992,SRTY,2020-05-20T08:52:17.505992,14.7899
31940.380145,SRTY,2020-05-20T08:52:20.380145,14.81
31943.264671,SRTY,2020-05-20T08:52:23.264671,14.81
31946.132230000014,SRTY,2020-05-20T08:52:26.132230,14.81
31948.999855,SRTY,2020-05-20T08:52:28.999855,14.855
31951.867615,SRTY,2020-05-20T08:52:31.867615,14.8799
31954.744311,SRTY,2020-05-20T08:52:34.744311,14.87
31957.613077,SRTY,2020-05-20T08:52:37.613077,14.87
31960.480348,SRTY,2020-05-20T08:52:40.480348,14.87
31963.348357,SRTY,2020-05-20T08:52:43.348357,14.87
31966.22184,SRTY,2020-05-20T08:52:46.221840,14.89
31969.087466,SRTY,2020-05-20T08:52:49.087466,14.879000000000001
31971.952394,SRTY,2020-05-20T08:52:51.952394,14.879000000000001
31974.820431,SRTY,2020-05-20T08:52:54.820431,14.885
31977.699563,SRTY,2020-05-20T08:52:57.699563,14.8799
31980.573107,SRTY,2020-05-20T08:53:00.573107,14.8799
31983.465958,SRTY,2020-05-20T08:53:03.465958,14.86
31986.337332,SRTY,2020-05-20T08:53:06.337332,14.89
31989.204953,SRTY,2020-05-20T08:53:09.204953,14.8984
31992.061859,SRTY,2020-05-20T08:53:12.061859,14.8984
31994.930988,SRTY,2020-05-20T08:53:14.930988,14.899000000000001
31997.798258,SRTY,2020-05-20T08:53:17.798258,14.899000000000001
32000.667546,SRTY,2020-05-20T08:53:20.667546,14.899000000000001
32003.605622000014,SRTY,2020-05-20T08:53:23.605622,14.89
32006.468916,SRTY,2020-05-20T08:53:26.468916,14.8999
32009.348416000004,SRTY,2020-05-20T08:53:29.348416,14.91
32012.262281,SRTY,2020-05-20T08:53:32.262281,14.91
32015.137839,SRTY,2020-05-20T08:53:35.137839,14.91
32018.102084,SRTY,2020-05-20T08:53:38.102084,14.9001
32020.969706,SRTY,2020-05-20T08:53:40.969706,14.91
32023.844667,SRTY,2020-05-20T08:53:43.844667,14.9156
32026.710684,SRTY,2020-05-20T08:53:46.710684,14.92
32029.572897,SRTY,2020-05-20T08:53:49.572897,14.93
32032.440292000014,SRTY,2020-05-20T08:53:52.440292,14.925
32035.342773,SRTY,2020-05-20T08:53:55.342773,14.9399
32038.220436000003,SRTY,2020-05-20T08:53:58.220436,14.935
32041.089716,SRTY,2020-05-20T08:54:01.089716,14.935
32043.969023,SRTY,2020-05-20T08:54:03.969023,14.935
32046.834497000003,SRTY,2020-05-20T08:54:06.834497,14.935
32049.707763,SRTY,2020-05-20T08:54:09.707763,14.895
32052.58691,SRTY,2020-05-20T08:54:12.586910,14.9
32055.453778,SRTY,2020-05-20T08:54:15.453778,14.92
32058.362582,SRTY,2020-05-20T08:54:18.362582,14.92
32061.22149,SRTY,2020-05-20T08:54:21.221490,14.92
